# Table format: 3D
# table_unit = N
# axis1_unit = m
# axis2_unit = A.tr
# axis3_unit = A.tr
# axis1_token = x
# axis2_token = NI1
# axis3_token = NI2
17
31
21
    5.00000000000000e-005     7.50000000000000e-005     1.00000000000000e-004     2.00000000000000e-004     3.00000000000000e-004     4.00000000000000e-004     5.00000000000000e-004     7.50000000000000e-004     1.00000000000000e-003     1.50000000000000e-003     2.00000000000000e-003     3.00000000000000e-003     4.00000000000000e-003     5.00000000000000e-003     6.00000000000000e-003     7.00000000000000e-003     8.00000000000000e-003
   -1.50000000000000e+003    -1.40000000000000e+003    -1.30000000000000e+003    -1.20000000000000e+003    -1.10000000000000e+003    -1.00000000000000e+003    -9.00000000000000e+002    -8.00000000000000e+002    -7.00000000000000e+002    -6.00000000000000e+002    -5.00000000000000e+002    -4.00000000000000e+002    -3.00000000000000e+002    -2.00000000000000e+002    -1.00000000000000e+002     0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003
   -5.00000000000000e+002    -4.50000000000000e+002    -4.00000000000000e+002    -3.50000000000000e+002    -3.00000000000000e+002    -2.50000000000000e+002    -2.00000000000000e+002    -1.50000000000000e+002    -1.00000000000000e+002    -5.00000000000000e+001     0.00000000000000e+000     5.00000000000000e+001     1.00000000000000e+002     1.50000000000000e+002     2.00000000000000e+002     2.50000000000000e+002     3.00000000000000e+002     3.50000000000000e+002     4.00000000000000e+002     4.50000000000000e+002     5.00000000000000e+002
    3.85916320800000e+001     3.77101111200000e+001     3.68587034800000e+001     3.37254101000000e+001     3.09752897200000e+001     2.85483614200000e+001     2.63963133200000e+001     2.19706161900000e+001     1.85715638800000e+001     1.37732371900000e+001     1.06200114000000e+001     6.86470932400000e+000     4.79709687400000e+000     3.53879749900000e+000     2.71768700600000e+000     2.15247805600000e+000     1.74676137600000e+000
    3.85068526000000e+001     3.76276593300000e+001     3.67776576900000e+001     3.36515645600000e+001     3.09078279400000e+001     2.84860119300000e+001     2.63382020600000e+001     2.19225166600000e+001     1.85310161100000e+001     1.37431598400000e+001     1.05967330600000e+001     6.84600409500000e+000     4.78143073800000e+000     3.52720592800000e+000     2.70879327700000e+000     2.14540511300000e+000     1.74109747600000e+000
    3.84229419000000e+001     3.75447967300000e+001     3.66967726600000e+001     3.35779335300000e+001     3.08398235800000e+001     2.84235123700000e+001     2.62804849900000e+001     2.18746623700000e+001     1.84904981000000e+001     1.37130185400000e+001     1.05713488600000e+001     6.82359523500000e+000     4.76578808100000e+000     3.51575096100000e+000     2.69996653100000e+000     2.13840996500000e+000     1.73538900000000e+000
    3.83387467800000e+001     3.74629951800000e+001     3.66170677300000e+001     3.35042453100000e+001     3.07722381100000e+001     2.83611220100000e+001     2.62229757800000e+001     2.18267667900000e+001     1.84500796200000e+001     1.36790813000000e+001     1.05367683600000e+001     6.80131475700000e+000     4.75021832600000e+000     3.50418482400000e+000     2.69112533300000e+000     2.13143960800000e+000     1.72868446700000e+000
    3.82544707500000e+001     3.73807508000000e+001     3.65366388100000e+001     3.34308260500000e+001     3.07048099000000e+001     2.82990986700000e+001     2.61655606300000e+001     2.17789772100000e+001     1.84086789000000e+001     1.36342508300000e+001     1.05022415000000e+001     6.77902065900000e+000     4.73458509000000e+000     3.49218585200000e+000     2.67782672400000e+000     2.11841087600000e+000     1.71753227500000e+000
    3.81705405400000e+001     3.72987262600000e+001     3.64564867300000e+001     3.33574712900000e+001     3.06375751500000e+001     2.82372880000000e+001     2.61082774900000e+001     2.17244634500000e+001     1.83482812500000e+001     1.35894168900000e+001     1.04678252800000e+001     6.75676745900000e+000     4.71253822400000e+000     3.46953908900000e+000     2.66051551000000e+000     2.10471119500000e+000     1.70643679500000e+000
    3.80867198300000e+001     3.72169423100000e+001     3.63765030700000e+001     3.32844136000000e+001     3.05704290900000e+001     2.81753608600000e+001     2.60404708600000e+001     2.16532496700000e+001     1.82879986800000e+001     1.35447935700000e+001     1.04332590300000e+001     6.72251665700000e+000     4.68196862800000e+000     3.44707325100000e+000     2.64326946900000e+000     2.09094569400000e+000     1.69131268200000e+000
    3.80031457700000e+001     3.71353312700000e+001     3.62965999300000e+001     3.32108282500000e+001     3.04864854600000e+001     2.80839862200000e+001     2.59548900100000e+001     2.15818369400000e+001     1.82275792000000e+001     1.34999727700000e+001     1.03905529800000e+001     6.67882851800000e+000     4.65150009500000e+000     3.41990497600000e+000     2.61247204100000e+000     2.05958463900000e+000     1.66504845700000e+000
    3.79116506600000e+001     3.70397886200000e+001     3.61977661000000e+001     3.31014600000000e+001     3.03859056400000e+001     2.79912157000000e+001     2.58686426300000e+001     2.15103351400000e+001     1.81672455000000e+001     1.34409041100000e+001     1.03227734900000e+001     6.63529611900000e+000     4.60046407400000e+000     3.36710940300000e+000     2.55190984500000e+000     1.97180010600000e+000     1.56909568900000e+000
    3.77864345400000e+001     3.69171861300000e+001     3.60777801400000e+001     3.29914479500000e+001     3.02851019400000e+001     2.78984231600000e+001     2.57832099200000e+001     2.14389747400000e+001     1.81000245500000e+001     1.33528412000000e+001     1.02552068600000e+001     6.55479334900000e+000     4.51386098700000e+000     3.18757503800000e+000     2.36592403600000e+000     1.81099484300000e+000     1.43067965000000e+000
