# Table format: XY
# axis1_unit = m
# axis2_unit = K
# axis3_unit = Pa
# axis4_unit = kg/m**3
# axis5_unit = m/s
# axis6_unit = Pa*s
   -4.57200000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -4.26720000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -3.96240000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -3.65760000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -3.35280000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -3.04800000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -2.74320000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -2.43840000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -2.13360000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -1.82880000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -1.52400000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -1.21920000000000e+003     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -9.14400000000000e+002     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -6.09600000000000e+002     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
   -3.04800000000000e+002     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.49940880000000e+002     1.87512000000000e-005 
    0.00000000000000e+000     3.05250000000000e+002     1.01324812600000e+005     1.15651173900000e+000     3.50245680000000e+002     1.87512000000000e-005 
    3.22478400000000e+002     3.03050000000000e+002     9.77166154500000e+004     1.12352744700000e+000     3.48965520000000e+002     1.86459000000000e-005 
    6.44956800000000e+002     3.00950000000000e+002     9.42127191000000e+004     1.09054315500000e+000     3.47776800000000e+002     1.85455000000000e-005 
    9.67435200000000e+002     2.98750000000000e+002     9.08114303200000e+004     1.05910500100000e+000     3.46496640000000e+002     1.84354000000000e-005 
