# Table format: 1D
# table_unit = m/s
# axis1_unit = m
    0.00000000000000e+000     7.00000000000000e+000 
    8.00000000000000e+001     5.00000000000000e+000 
    1.40000000000000e+002     1.50000000000000e+001 
    5.00000000000000e+002     1.00000000000000e+001 
    6.50000000000000e+002     7.00000000000000e+000 
    7.50000000000000e+002     5.00000000000000e+000 
    8.00000000000000e+002     1.50000000000000e+001 
    1.10000000000000e+003     8.00000000000000e+000 
    1.30000000000000e+003     1.20000000000000e+001 
    1.80000000000000e+003     1.70000000000000e+001 
    2.20000000000000e+003     1.00000000000000e+001 
    2.50000000000000e+003     7.00000000000000e+000 
    2.60000000000000e+003     1.00000000000000e+001 
    2.65000000000000e+003     1.50000000000000e+001 
    3.00000000000000e+003     1.00000000000000e+001 
    3.30000000000000e+003     1.70000000000000e+001 
    3.80000000000000e+003     1.00000000000000e+001 
    3.95000000000000e+003     1.70000000000000e+001 
    4.30000000000000e+003     1.00000000000000e+001 
    4.45000000000000e+003     1.20000000000000e+001 
    5.00000000000000e+003     1.60000000000000e+001 
    5.30000000000000e+003     1.70000000000000e+001 
    5.70000000000000e+003     1.00000000000000e+001 
    5.70800000000000e+003     1.70000000000000e+001 
    6.35000000000000e+003     1.00000000000000e+001 
    6.45000000000000e+003     1.70000000000000e+001 
    6.78000000000000e+003     1.00000000000000e+001 
    6.90000000000000e+003     2.80000000000000e+000 
    7.00000000000000e+003     6.00000000000000e+000 
    7.40000000000000e+003     9.00000000000000e+000 
    8.00000000000000e+003     2.80000000000000e+000 
    8.20000000000000e+003     6.00000000000000e+000 
    8.50000000000000e+003     1.50000000000000e+001 
    9.00000000000000e+003     2.10000000000000e+001 
    9.60000000000000e+003     2.60000000000000e+001 
