# Table format: 3D																
21																				
15																				
1																				
-0.12	-0.11	-0.10	-0.09	-0.08	-0.07	-0.06	-0.05	-0.04	-0.03	-0.02	-0.01	0.00	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08
0.07	0.06	0.05	0.04	0.03	0.02	0.01	-0.000001	-0.01	-0.02	-0.03	-0.04	-0.05	-0.06	-0.07						
0																				
0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340	0.00522340
0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387	0.00442387
0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133	0.00364133
0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674	0.00287674
0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052	0.00213052
0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271	0.00140271
0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279	0.00069279
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684	-0.00067684
-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926	-0.00133926
-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889	-0.00198889
-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759	-0.00262759
-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734	-0.00325734
-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029	-0.00388029
-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033	-0.00450033
