# Table format: 2D
51
23
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003     1.60000000000000e+003     1.70000000000000e+003     1.80000000000000e+003     1.90000000000000e+003     2.00000000000000e+003     2.10000000000000e+003     2.20000000000000e+003     2.30000000000000e+003     2.40000000000000e+003     2.50000000000000e+003     2.60000000000000e+003     2.70000000000000e+003     2.80000000000000e+003     2.90000000000000e+003     3.00000000000000e+003     3.10000000000000e+003     3.20000000000000e+003     3.30000000000000e+003     3.40000000000000e+003     3.50000000000000e+003     3.60000000000000e+003     3.70000000000000e+003     3.80000000000000e+003     3.90000000000000e+003     4.00000000000000e+003     4.10000000000000e+003     4.20000000000000e+003     4.30000000000000e+003     4.40000000000000e+003     4.50000000000000e+003     4.60000000000000e+003     4.70000000000000e+003     4.80000000000000e+003     4.90000000000000e+003     5.00000000000000e+003 
   -5.58115000000000e+001    -4.10656000000000e+001    -2.63196000000000e+001    -1.15736000000000e+001     3.17240000000000e+000     1.79183000000000e+001     3.26643000000000e+001     4.74103000000000e+001     6.21563000000000e+001     7.69023000000000e+001     9.16482000000000e+001     1.06394200000000e+002     1.21140200000000e+002     1.35886200000000e+002     1.50632100000000e+002     1.65378100000000e+002     1.80124100000000e+002     1.94870100000000e+002     2.09616100000000e+002     2.24362000000000e+002     2.39108000000000e+002     2.53854000000000e+002     2.68600000000000e+002 
   -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001 
   -9.96843000000000e-002    -9.96859200000000e-002    -9.96528400000000e-002    -9.99627500000000e-002    -1.00000000000000e-001    -9.94924100000000e-002    -9.94009300000000e-002    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -1.00000000000000e-001    -9.91348400000000e-002    -9.76372700000000e-002    -9.56630900000000e-002    -9.48074700000000e-002    -9.25437800000000e-002    -9.03654300000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -8.86873700000000e-002    -8.71436000000000e-002    -8.56377000000000e-002    -8.41682900000000e-002    -8.27391800000000e-002    -8.27207400000000e-002    -8.27207400000000e-002    -8.27207400000000e-002    -8.27207400000000e-002    -8.27207400000000e-002 
   -9.93686000000000e-002    -9.93718500000000e-002    -9.93056700000000e-002    -9.99255100000000e-002    -1.00000000000000e-001    -9.89848300000000e-002    -9.02594000000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.02579900000000e-002    -9.01445600000000e-002    -8.91337100000000e-002    -8.81389800000000e-002    -8.71597000000000e-002    -8.61781500000000e-002    -8.29397400000000e-002    -8.27207400000000e-002    -8.06610000000000e-002    -7.78700500000000e-002    -7.52100800000000e-002    -7.30810800000000e-002    -7.30810800000000e-002    -7.11695700000000e-002    -6.85769600000000e-002    -6.61296600000000e-002    -6.54313700000000e-002    -6.47554500000000e-002    -6.40894100000000e-002    -6.34326800000000e-002    -6.27789900000000e-002    -6.13770700000000e-002    -6.13770700000000e-002    -6.13770700000000e-002    -6.13770700000000e-002    -6.07304400000000e-002    -6.03404400000000e-002    -5.99600500000000e-002    -5.95832000000000e-002    -5.92097000000000e-002    -5.88359600000000e-002    -5.78211400000000e-002    -5.68279800000000e-002    -5.58590900000000e-002    -5.49136400000000e-002    -5.39942000000000e-002    -5.37314000000000e-002    -5.34734200000000e-002    -5.32172900000000e-002    -5.29628900000000e-002    -5.27052700000000e-002 
   -9.90529100000000e-002    -9.90577700000000e-002    -9.89585100000000e-002    -7.95932000000000e-002    -6.13770700000000e-002    -4.76548800000000e-002    -4.02369900000000e-002    -4.01561900000000e-002    -4.01561800000000e-002    -4.01561600000000e-002    -4.01524500000000e-002    -3.97022600000000e-002    -3.92558600000000e-002    -3.88162500000000e-002    -3.83840800000000e-002    -3.79501700000000e-002    -3.65199700000000e-002    -3.51564000000000e-002    -3.38619400000000e-002    -3.26316000000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.19686700000000e-002    -3.17054600000000e-002    -3.14161600000000e-002    -3.11281300000000e-002    -3.04160300000000e-002    -2.97262800000000e-002    -2.90603900000000e-002    -2.84172300000000e-002    -2.77981700000000e-002    -2.76265300000000e-002    -2.74590400000000e-002    -2.72932800000000e-002    -2.71289800000000e-002    -2.69642600000000e-002    -2.65175600000000e-002    -2.60804300000000e-002    -2.56539300000000e-002    -2.52378500000000e-002    -2.48332000000000e-002    -2.47173100000000e-002    -2.46037300000000e-002    -2.44910100000000e-002    -2.43790000000000e-002    -2.42657400000000e-002 
    1.00097430000000e+000     1.08093700000000e-001     5.28529200000000e-002     3.60615000000000e-002     2.62177200000000e-002     2.34117800000000e-002     1.88883500000000e-002     1.71083900000000e-002     1.55988500000000e-002     1.42920800000000e-002     1.31595300000000e-002     1.32082400000000e-002     1.32669100000000e-002     1.33262900000000e-002     1.33856100000000e-002     1.34445200000000e-002     1.33707100000000e-002     1.32965700000000e-002     1.32230700000000e-002     1.31503000000000e-002     1.30782300000000e-002     1.29959600000000e-002     1.29138300000000e-002     1.28335700000000e-002     1.27536300000000e-002     1.26748600000000e-002     1.26166400000000e-002     1.25585500000000e-002     1.25017200000000e-002     1.24444400000000e-002     1.23883000000000e-002     1.23224800000000e-002     1.22565800000000e-002     1.21922500000000e-002     1.21279700000000e-002     1.20636800000000e-002     1.19163000000000e-002     1.17709300000000e-002     1.16283000000000e-002     1.14885000000000e-002     1.13503500000000e-002     1.13420400000000e-002     1.13337500000000e-002     1.13249800000000e-002     1.13163600000000e-002     1.13076600000000e-002     1.13076900000000e-002     1.13076500000000e-002     1.13077000000000e-002     1.13069100000000e-002     1.13075300000000e-002 
    1.00000000000000e+000     6.17335100000000e-001     3.09674620000000e-001     2.06323720000000e-001     1.55295260000000e-001     1.25454250000000e-001     1.00071730000000e-001     9.66724300000000e-002     8.81465500000000e-002     8.07669200000000e-002     7.43706400000000e-002     7.46464100000000e-002     7.49777200000000e-002     7.53111100000000e-002     7.56461000000000e-002     7.59780700000000e-002     7.55618600000000e-002     7.51439000000000e-002     7.47287600000000e-002     7.43168700000000e-002     7.39094200000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.34990900000000e-002     7.28248200000000e-002     7.20195600000000e-002     7.12292300000000e-002     7.04562300000000e-002     7.04038100000000e-002     7.03547100000000e-002     7.03053200000000e-002     7.02567500000000e-002     7.02080900000000e-002     7.02081400000000e-002     7.02072700000000e-002     7.02075100000000e-002     7.02079900000000e-002     7.02058300000000e-002 
    1.00000000000000e+000     1.00000000000000e+000     5.58172530000000e-001     3.75557320000000e-001     2.80466060000000e-001     2.22532320000000e-001     1.85237860000000e-001     1.73015150000000e-001     1.57472420000000e-001     1.51314280000000e-001     1.39653420000000e-001     1.40157390000000e-001     1.40760400000000e-001     1.41368830000000e-001     1.41979660000000e-001     1.42585600000000e-001     1.41827360000000e-001     1.41064250000000e-001     1.40307090000000e-001     1.39556440000000e-001     1.38813330000000e-001     1.37965850000000e-001     1.37127140000000e-001     1.36296400000000e-001     1.35473470000000e-001     1.34660350000000e-001     1.34061670000000e-001     1.33467680000000e-001     1.32877260000000e-001     1.32293260000000e-001     1.31711070000000e-001     1.31033850000000e-001     1.30360920000000e-001     1.29693220000000e-001     1.29031200000000e-001     1.28369650000000e-001     1.26851220000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001     1.26718110000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     8.13127740000000e-001     5.43524870000000e-001     4.08666470000000e-001     3.24495970000000e-001     2.73482930000000e-001     2.47677110000000e-001     2.32350300000000e-001     2.15821390000000e-001     2.03717920000000e-001     2.04449320000000e-001     2.05325580000000e-001     2.06207180000000e-001     2.07095520000000e-001     2.07974460000000e-001     2.06873000000000e-001     2.05765090000000e-001     2.04667170000000e-001     2.03578970000000e-001     2.02497830000000e-001     2.01270270000000e-001     2.00051760000000e-001     1.98847810000000e-001     1.97650930000000e-001     1.96470060000000e-001     1.95600370000000e-001     1.94741720000000e-001     1.93884710000000e-001     1.93034770000000e-001     1.92190560000000e-001     1.91206660000000e-001     1.90230350000000e-001     1.89261430000000e-001     1.88300080000000e-001     1.87339670000000e-001     1.85135970000000e-001     1.85035480000000e-001     1.85035480000000e-001     1.85035480000000e-001     1.84270970000000e-001     1.84130310000000e-001     1.84000770000000e-001     1.83871170000000e-001     1.83741580000000e-001     1.83612910000000e-001     1.83612350000000e-001     1.83612400000000e-001     1.83612500000000e-001     1.83612300000000e-001     1.83608650000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     7.13687450000000e-001     5.32971790000000e-001     4.25401050000000e-001     3.53972430000000e-001     3.27576240000000e-001     3.06367040000000e-001     2.80774770000000e-001     2.66795000000000e-001     2.67756020000000e-001     2.68904550000000e-001     2.70061850000000e-001     2.71225750000000e-001     2.72376800000000e-001     2.70933800000000e-001     2.69481600000000e-001     2.68042640000000e-001     2.66616040000000e-001     2.65199130000000e-001     2.63587930000000e-001     2.61991320000000e-001     2.60409280000000e-001     2.58843760000000e-001     2.57296400000000e-001     2.56155810000000e-001     2.55028440000000e-001     2.53905290000000e-001     2.52792390000000e-001     2.51684820000000e-001     2.50395080000000e-001     2.49118390000000e-001     2.47844060000000e-001     2.47531500000000e-001     2.47531500000000e-001     2.47531500000000e-001     2.47531500000000e-001     2.44830430000000e-001     2.42088200000000e-001     2.39409310000000e-001     2.39225570000000e-001     2.39055310000000e-001     2.38885830000000e-001     2.38715500000000e-001     2.38546970000000e-001     2.38546390000000e-001     2.38546170000000e-001     2.38546600000000e-001     2.38547690000000e-001     2.38540680000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     8.78674900000000e-001     6.58100200000000e-001     5.26148990000000e-001     4.42301470000000e-001     4.07800510000000e-001     3.79613660000000e-001     3.48105550000000e-001     3.29140290000000e-001     3.30328930000000e-001     3.31749610000000e-001     3.33180420000000e-001     3.34622560000000e-001     3.36046010000000e-001     3.34259240000000e-001     3.32463310000000e-001     3.30683170000000e-001     3.28917000000000e-001     3.27163470000000e-001     3.25171790000000e-001     3.23196430000000e-001     3.21238820000000e-001     3.19301570000000e-001     3.17385690000000e-001     3.15976580000000e-001     3.14577930000000e-001     3.13227720000000e-001     3.13220560000000e-001     3.13220560000000e-001     3.13220560000000e-001     3.13220560000000e-001     3.13220560000000e-001     3.12501380000000e-001     3.10942220000000e-001     3.07369110000000e-001     3.03849260000000e-001     3.00393530000000e-001     2.97001390000000e-001     2.93686430000000e-001     2.93459510000000e-001     2.93247850000000e-001     2.93037740000000e-001     2.92828320000000e-001     2.92619480000000e-001     2.92619200000000e-001     2.92618460000000e-001     2.92617870000000e-001     2.92617330000000e-001     2.92611640000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     7.86023830000000e-001     6.27660720000000e-001     5.22062070000000e-001     4.84534790000000e-001     4.50000000000000e-001     4.15725680000000e-001     3.91014480000000e-001     3.92426760000000e-001     3.94121460000000e-001     3.95826800000000e-001     3.97543950000000e-001     3.99241870000000e-001     3.97112480000000e-001     3.94972350000000e-001     3.92849380000000e-001     3.90745500000000e-001     3.88657120000000e-001     3.86282130000000e-001     3.83927320000000e-001     3.81597360000000e-001     3.81066720000000e-001     3.81066720000000e-001     3.81066720000000e-001     3.81066720000000e-001     3.80576030000000e-001     3.78934220000000e-001     3.77301890000000e-001     3.75399430000000e-001     3.73513070000000e-001     3.71639560000000e-001     3.69779230000000e-001     3.67923380000000e-001     3.63665500000000e-001     3.59470040000000e-001     3.55351760000000e-001     3.51309290000000e-001     3.47358900000000e-001     3.47087220000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001     3.46940280000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     9.14594050000000e-001     7.30546370000000e-001     6.10585680000000e-001     5.59426280000000e-001     5.19175650000000e-001     4.84647810000000e-001     4.52682530000000e-001     4.54317370000000e-001     4.56287690000000e-001     4.58268560000000e-001     4.60262430000000e-001     4.62233030000000e-001     4.59757810000000e-001     4.57275320000000e-001     4.54811230000000e-001     4.52370170000000e-001     4.50013590000000e-001     4.50000000000000e-001     4.50000000000000e-001     4.50000000000000e-001     4.47706720000000e-001     4.45055710000000e-001     4.43104810000000e-001     4.41172420000000e-001     4.39252870000000e-001     4.37349280000000e-001     4.35452700000000e-001     4.33245880000000e-001     4.31053480000000e-001     4.28886040000000e-001     4.26720710000000e-001     4.24565360000000e-001     4.19618290000000e-001     4.15465210000000e-001     4.15465210000000e-001     4.13898500000000e-001     4.09313370000000e-001     4.08998130000000e-001     4.08707050000000e-001     4.08414080000000e-001     4.08125160000000e-001     4.07836820000000e-001     4.07835680000000e-001     4.07835610000000e-001     4.07836170000000e-001     4.07834530000000e-001     4.07826920000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     8.30168540000000e-001     6.92258830000000e-001     6.40120260000000e-001     5.90697690000000e-001     5.53093480000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.20781300000000e-001     5.23042130000000e-001     5.25292590000000e-001     5.22475280000000e-001     5.19642880000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.16733430000000e-001     5.13620330000000e-001     5.10538330000000e-001     5.07487130000000e-001     5.04470470000000e-001     5.02248000000000e-001     5.00047620000000e-001     4.97860980000000e-001     4.95690880000000e-001     4.93535100000000e-001     4.91020890000000e-001     4.88526850000000e-001     4.86044750000000e-001     4.84534790000000e-001     4.84534790000000e-001     4.84123170000000e-001     4.78586550000000e-001     4.73143480000000e-001     4.67799320000000e-001     4.62578130000000e-001     4.62218990000000e-001     4.61887830000000e-001     4.61556780000000e-001     4.61225830000000e-001     4.60898210000000e-001     4.60894330000000e-001     4.60895550000000e-001     4.60892730000000e-001     4.60896990000000e-001     4.60885610000000e-001 
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     9.33609770000000e-001     7.75962930000000e-001     7.15465120000000e-001     6.64715070000000e-001     6.20104730000000e-001     5.84691710000000e-001     5.86774790000000e-001     5.86779440000000e-001     5.86779440000000e-001     5.86779440000000e-001     5.88692630000000e-001     5.86779440000000e-001     5.86779440000000e-001     5.86779440000000e-001     5.84460860000000e-001     5.81365810000000e-001     5.77843990000000e-001     5.74353110000000e-001     5.70894630000000e-001     5.67472580000000e-001     5.64087260000000e-001     5.61595430000000e-001     5.59125520000000e-001     5.56674490000000e-001     5.54234970000000e-001     5.53059720000000e-001     5.53059720000000e-001     5.53059720000000e-001     5.51910890000000e-001     5.49156620000000e-001     5.46401900000000e-001     5.40086560000000e-001     5.33868650000000e-001     5.27762340000000e-001     5.21767460000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001     5.18933280000000e-001 
