# Table format: 2D
14
61
    0.00000000000000e+000     5.34000000000000e+001     1.04720000000000e+002     1.57080000000000e+002     2.09500000000000e+002     2.61790000000000e+002     3.14160000000000e+002     3.66520000000000e+002     4.18870000000000e+002     4.71240000000000e+002     5.23590000000000e+002     5.75960000000000e+002     6.28320000000000e+002     7.33040000000000e+002 
   -1.30000000000000e+002    -1.29000000000000e+002    -1.28000000000000e+002    -1.25000000000000e+002    -1.23000000000000e+002    -1.20000000000000e+002    -1.15000000000000e+002    -1.10000000000000e+002    -1.05000000000000e+002    -1.03000000000000e+002    -1.00000000000000e+002    -9.50000000000000e+001    -9.00000000000000e+001    -8.50000000000000e+001    -8.00000000000000e+001    -7.50000000000000e+001    -7.00000000000000e+001    -6.50000000000000e+001    -6.00000000000000e+001    -5.50000000000000e+001    -5.00000000000000e+001    -4.50000000000000e+001    -4.00000000000000e+001    -3.50000000000000e+001    -3.00000000000000e+001    -2.50000000000000e+001    -2.00000000000000e+001    -1.50000000000000e+001    -1.00000000000000e+001    -5.00000000000000e+000     0.00000000000000e+000     5.00000000000000e+000     1.00000000000000e+001     1.50000000000000e+001     2.00000000000000e+001     2.50000000000000e+001     3.00000000000000e+001     3.50000000000000e+001     4.00000000000000e+001     4.50000000000000e+001     5.00000000000000e+001     5.50000000000000e+001     6.00000000000000e+001     6.50000000000000e+001     7.00000000000000e+001     7.50000000000000e+001     8.00000000000000e+001     8.50000000000000e+001     9.00000000000000e+001     9.50000000000000e+001     1.00000000000000e+002     1.03000000000000e+002     1.05000000000000e+002     1.10000000000000e+002     1.15000000000000e+002     1.20000000000000e+002     1.23000000000000e+002     1.25000000000000e+002     1.28000000000000e+002     1.29000000000000e+002     1.30000000000000e+002 
    6.97500000000000e+002     7.67000000000000e+002     1.57440000000000e+003     2.35800000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    6.82500000000000e+002     7.47500000000000e+002     1.50060000000000e+003     2.35800000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    6.60000000000000e+002     7.28000000000000e+002     1.42680000000000e+003     2.35800000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    6.45000000000000e+002     7.02000000000000e+002     1.35300000000000e+003     2.35800000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    6.30000000000000e+002     6.82500000000000e+002     1.28535000000000e+003     2.35800000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    6.15000000000000e+002     6.63000000000000e+002     1.21770000000000e+003     2.22300000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    5.92500000000000e+002     6.43500000000000e+002     1.14390000000000e+003     2.10600000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
    5.77500000000000e+002     6.24000000000000e+002     1.07625000000000e+003     1.98900000000000e+003     1.88860000000000e+003     1.69800000000000e+003     2.01740000000000e+003     1.91200000000000e+003     1.45530000000000e+003     2.11185000000000e+003     1.71640000000000e+003     2.03610000000000e+003     2.09040000000000e+003     2.29235000000000e+003 
