# Table format: 2D
# table_unit = mm**2
# axis1_unit = mm
# axis2_unit = mm
# axis1_token = d
# axis2_token = L
# axis3_token = convective_exchange_area_S
101
17
    0.00000000000000e+000     1.00000000000000e+000     2.00000000000000e+000     3.00000000000000e+000     4.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     7.00000000000000e+000     8.00000000000000e+000     9.00000000000000e+000     1.00000000000000e+001     1.10000000000000e+001     1.20000000000000e+001     1.30000000000000e+001     1.40000000000000e+001     1.50000000000000e+001     1.60000000000000e+001     1.70000000000000e+001     1.80000000000000e+001     1.90000000000000e+001     2.00000000000000e+001     2.10000000000000e+001     2.20000000000000e+001     2.30000000000000e+001     2.40000000000000e+001     2.50000000000000e+001     2.60000000000000e+001     2.70000000000000e+001     2.80000000000000e+001     2.90000000000000e+001     3.00000000000000e+001     3.10000000000000e+001     3.20000000000000e+001     3.30000000000000e+001     3.40000000000000e+001     3.50000000000000e+001     3.60000000000000e+001     3.70000000000000e+001     3.80000000000000e+001     3.90000000000000e+001     4.00000000000000e+001     4.10000000000000e+001     4.20000000000000e+001     4.30000000000000e+001     4.40000000000000e+001     4.50000000000000e+001     4.60000000000000e+001     4.70000000000000e+001     4.80000000000000e+001     4.90000000000000e+001     5.00000000000000e+001     5.10000000000000e+001     5.20000000000000e+001     5.30000000000000e+001     5.40000000000000e+001     5.50000000000000e+001     5.60000000000000e+001     5.70000000000000e+001     5.80000000000000e+001     5.90000000000000e+001     6.00000000000000e+001     6.10000000000000e+001     6.20000000000000e+001     6.30000000000000e+001     6.40000000000000e+001     6.50000000000000e+001     6.60000000000000e+001     6.70000000000000e+001     6.80000000000000e+001     6.90000000000000e+001     7.00000000000000e+001     7.10000000000000e+001     7.20000000000000e+001     7.30000000000000e+001     7.40000000000000e+001     7.50000000000000e+001     7.60000000000000e+001     7.70000000000000e+001     7.80000000000000e+001     7.90000000000000e+001     8.00000000000000e+001     8.10000000000000e+001     8.20000000000000e+001     8.30000000000000e+001     8.40000000000000e+001     8.50000000000000e+001     8.60000000000000e+001     8.70000000000000e+001     8.80000000000000e+001     8.90000000000000e+001     9.00000000000000e+001     9.10000000000000e+001     9.20000000000000e+001     9.30000000000000e+001     9.40000000000000e+001     9.50000000000000e+001     9.60000000000000e+001     9.70000000000000e+001     9.80000000000000e+001     9.90000000000000e+001     1.00000000000000e+002
    2.00000000000000e+001     2.50000000000000e+001     3.00000000000000e+001     3.50000000000000e+001     4.00000000000000e+001     4.50000000000000e+001     5.00000000000000e+001     5.50000000000000e+001     6.00000000000000e+001     6.50000000000000e+001     7.00000000000000e+001     7.50000000000000e+001     8.00000000000000e+001     8.50000000000000e+001     9.00000000000000e+001     9.50000000000000e+001     1.00000000000000e+002
    0.00000000000000e+000     4.27256207900000e+002     6.42558764500000e+002     8.33642270600000e+002     1.01618644000000e+003     1.19568315800000e+003     1.37465467700000e+003     1.55442223900000e+003     1.73572885700000e+003     1.91900672100000e+003     2.10450776200000e+003     2.29237346300000e+003     2.48267480700000e+003     2.67543636400000e+003     2.87065142900000e+003     3.06829186100000e+003     3.26831466700000e+003     3.47066648500000e+003     3.67528672100000e+003     3.88210975500000e+003     4.09106652600000e+003     4.30208567800000e+003     4.51509438800000e+003     4.73001897700000e+003     4.94678535600000e+003     5.16531934900000e+003     5.38554693000000e+003     5.60739439300000e+003     5.83078847400000e+003     6.05565642800000e+003     6.28192608700000e+003     6.50952588800000e+003     6.73838488800000e+003     6.96843276400000e+003     7.19959980800000e+003     7.43181690700000e+003     7.66501552300000e+003     7.89912766600000e+003     8.13408586500000e+003     8.36982313500000e+003     8.60627294500000e+003     8.84336918000000e+003     9.08104610500000e+003     9.31923833200000e+003     9.55788077600000e+003     9.79690862100000e+003     1.00362572800000e+004     1.02758623700000e+004     1.05156596300000e+004     1.07555849500000e+004     1.09955742900000e+004     1.12355636200000e+004     1.14754889400000e+004     1.17152862100000e+004     1.19548912900000e+004     1.21942399500000e+004     1.24332678000000e+004     1.26719102400000e+004     1.29101024700000e+004     1.31477794000000e+004     1.33848756300000e+004     1.36213254400000e+004     1.38570627100000e+004     1.40920209100000e+004     1.43261330500000e+004     1.45593316700000e+004     1.47915487700000e+004     1.50227158100000e+004     1.52527636900000e+004     1.54816226900000e+004     1.57092224900000e+004     1.59354921500000e+004     1.61603601000000e+004     1.63837541800000e+004     1.66056016500000e+004     1.68258292300000e+004     1.70443632200000e+004     1.72611296000000e+004     1.74760541900000e+004     1.76890629000000e+004     1.79000820500000e+004     1.81090388200000e+004     1.83158618500000e+004     1.85204820900000e+004     1.87228339100000e+004     1.89228567100000e+004     1.91204971500000e+004     1.93157122100000e+004     1.95084737700000e+004     1.96987751100000e+004     1.98866408100000e+004     2.00721418500000e+004     2.02554197200000e+004     2.04367263400000e+004     2.06164939000000e+004     2.07954654200000e+004     2.09749621300000e+004     2.11575063000000e+004     2.13485898100000e+004     2.15638923700000e+004     2.19911485800000e+004
    0.00000000000000e+000     5.27423629100000e+002     7.84455819100000e+002     1.00772528100000e+003     1.21754436100000e+003     1.42119656400000e+003     1.62212174000000e+003     1.82218556600000e+003     2.02248540900000e+003     2.22369937500000e+003     2.42625831600000e+003     2.63043871800000e+003     2.83641641300000e+003     3.04429934900000e+003     3.25414843200000e+003     3.46599127600000e+003     3.67983151300000e+003     3.89565526800000e+003     4.11343575200000e+003     4.33313656600000e+003     4.55471413500000e+003     4.77811949600000e+003     5.00329965100000e+003     5.23019858600000e+003     5.45875804400000e+003     5.68891812500000e+003     5.92061773700000e+003     6.15379495700000e+003     6.38838730000000e+003     6.62433193100000e+003     6.86156582700000e+003     7.10002590300000e+003     7.33964910400000e+003     7.58037247900000e+003     7.82213322800000e+003     8.06486874400000e+003     8.30851663200000e+003     8.55301472800000e+003     8.79830110300000e+003     9.04431406300000e+003     9.29099214800000e+003     9.53827411700000e+003     9.78609894200000e+003     1.00344057900000e+004     1.02831340000000e+004     1.05322230700000e+004     1.07816126600000e+004     1.10312425000000e+004     1.12810524600000e+004     1.15309824500000e+004     1.17809724500000e+004     1.20309624500000e+004     1.22808924400000e+004     1.25307024000000e+004     1.27803322500000e+004     1.30297218300000e+004     1.32788109000000e+004     1.35275391100000e+004     1.37758459600000e+004     1.40236707800000e+004     1.42709527500000e+004     1.45176308400000e+004     1.47636438000000e+004     1.50089301700000e+004     1.52534282700000e+004     1.54970761600000e+004     1.57398116700000e+004     1.59815724200000e+004     1.62222958000000e+004     1.64619190000000e+004     1.67003790700000e+004     1.69376129700000e+004     1.71735576000000e+004     1.74081499400000e+004     1.76413271700000e+004     1.78730267800000e+004     1.81031868600000e+004     1.83317463200000e+004     1.85586452500000e+004     1.87838254100000e+004     1.90072307700000e+004     1.92288083400000e+004     1.94485091500000e+004     1.96662896300000e+004     1.98821133900000e+004     2.00959536300000e+004     2.03077964700000e+004     2.05176455500000e+004     2.07255284900000e+004     2.09315061800000e+004     2.11356865900000e+004     2.13382455300000e+004     2.15394594900000e+004     2.17397593400000e+004     2.19398231600000e+004     2.21407483400000e+004     2.23444005400000e+004     2.25542196200000e+004     2.27774890800000e+004     2.30345212700000e+004     2.35619449000000e+004
    0.00000000000000e+000     6.27591050200000e+002     9.26352873700000e+002     1.18180829200000e+003     1.41890228200000e+003     1.64670997000000e+003     1.86958880300000e+003     2.08994889300000e+003     2.30924196100000e+003     2.52839202900000e+003     2.74800887000000e+003     2.96850397200000e+003     3.19015801900000e+003     3.41316233300000e+003     3.63764543600000e+003     3.86369069100000e+003     4.09134835900000e+003     4.32064405100000e+003     4.55158478200000e+003     4.78416337800000e+003     5.01836174400000e+003     5.25415331400000e+003     5.49150491500000e+003     5.73037819500000e+003     5.97073073200000e+003     6.21251690000000e+003     6.45568854400000e+003     6.70019552100000e+003     6.94598612700000e+003     7.19300743500000e+003     7.44120556800000e+003     7.69052591800000e+003     7.94091332100000e+003     8.19231219400000e+003     8.44466664800000e+003     8.69792058000000e+003     8.95201774100000e+003     9.20690179000000e+003     9.46251634000000e+003     9.71880499100000e+003     9.97571135100000e+003     1.02331790600000e+004     1.04911517800000e+004     1.07495732400000e+004     1.10083872200000e+004     1.12675375300000e+004     1.15269680300000e+004     1.17866226300000e+004     1.20464452800000e+004     1.23063799500000e+004     1.25663706100000e+004     1.28263612800000e+004     1.30862959500000e+004     1.33461186000000e+004     1.36057732000000e+004     1.38652037000000e+004     1.41243540100000e+004     1.43831679800000e+004     1.46415894500000e+004     1.48995621700000e+004     1.51570298800000e+004     1.54139362400000e+004     1.56702248900000e+004     1.59258394400000e+004     1.61807234900000e+004     1.64348206500000e+004     1.66880745800000e+004     1.69404290400000e+004     1.71918279100000e+004     1.74422153100000e+004     1.76915356600000e+004     1.79397337900000e+004     1.81867551000000e+004     1.84325457100000e+004     1.86770526800000e+004     1.89202243300000e+004     1.91620105000000e+004     1.94023630300000e+004     1.96412363100000e+004     1.98785879100000e+004     2.01143794800000e+004     2.03485778500000e+004     2.05811564500000e+004     2.08120971800000e+004     2.10413928700000e+004     2.12690505400000e+004     2.14950957900000e+004     2.17195789000000e+004     2.19425832100000e+004     2.21642372600000e+004     2.23847323600000e+004     2.26043492000000e+004     2.28234992700000e+004     2.30427923400000e+004     2.32631524300000e+004     2.34860312600000e+004     2.37138389500000e+004     2.39509329400000e+004     2.42063883600000e+004     2.45051501800000e+004     2.51327412300000e+004
    0.00000000000000e+000     7.27758471400000e+002     1.06824992800000e+003     1.35589130300000e+003     1.62026020300000e+003     1.87222337600000e+003     2.11705586700000e+003     2.35771222000000e+003     2.59599851300000e+003     2.83308468300000e+003     3.06975942500000e+003     3.30656922700000e+003     3.54389962500000e+003     3.78202531700000e+003     4.02114244000000e+003     4.26139010700000e+003     4.50286520500000e+003     4.74563283400000e+003     4.98973381300000e+003     5.23519019000000e+003     5.48200935300000e+003     5.73018713200000e+003     5.97971017800000e+003     6.23055780300000e+003     6.48270342000000e+003     6.73611567600000e+003     6.99075935100000e+003     7.24659608500000e+003     7.50358495400000e+003     7.76168293800000e+003     8.02084530800000e+003     8.28102593400000e+003     8.54217753800000e+003     8.80425190800000e+003     9.06720006800000e+003     9.33097241700000e+003     9.59551884900000e+003     9.86078885200000e+003     1.01267315800000e+004     1.03932959200000e+004     1.06604305500000e+004     1.09280839900000e+004     1.11962046200000e+004     1.14647407000000e+004     1.17336404400000e+004     1.20028519800000e+004     1.22723234000000e+004     1.25420027700000e+004     1.28118381100000e+004     1.30817774400000e+004     1.33517687800000e+004     1.36217601100000e+004     1.38916994500000e+004     1.41615347900000e+004     1.44312141500000e+004     1.47006855800000e+004     1.49698971100000e+004     1.52387968600000e+004     1.55073329400000e+004     1.57754535600000e+004     1.60431070000000e+004     1.63102416400000e+004     1.65768059800000e+004     1.68427487000000e+004     1.71080187100000e+004     1.73725651400000e+004     1.76363374900000e+004     1.78992856500000e+004     1.81613600200000e+004     1.84225116200000e+004     1.86826922500000e+004     1.89418546200000e+004     1.91999526000000e+004     1.94569414700000e+004     1.97127782000000e+004     1.99674218800000e+004     2.02208341400000e+004     2.04729797500000e+004     2.07238273800000e+004     2.09733504200000e+004     2.12215282000000e+004     2.14683473700000e+004     2.17138037400000e+004     2.19579047200000e+004     2.22006723500000e+004     2.24421474500000e+004     2.26823951200000e+004     2.29215122400000e+004     2.31596379300000e+004     2.33969683300000e+004     2.36337781300000e+004     2.38704528700000e+004     2.41075390400000e+004     2.43458253400000e+004     2.45864816900000e+004     2.48313141800000e+004     2.50832773500000e+004     2.53476462500000e+004     2.56352876300000e+004     2.59757790800000e+004     2.67035375600000e+004
    0.00000000000000e+000     8.27925892500000e+002     1.21014698300000e+003     1.52997431300000e+003     1.82161812400000e+003     2.09773678200000e+003     2.36452293000000e+003     2.62547554700000e+003     2.88275506500000e+003     3.13777733700000e+003     3.39150997900000e+003     3.64463448200000e+003     3.89764123100000e+003     4.15088830100000e+003     4.40463944400000e+003     4.65908952200000e+003     4.91438205100000e+003     5.17062161700000e+003     5.42788284300000e+003     5.68621700200000e+003     5.94565696200000e+003     6.20622095000000e+003     6.46791544100000e+003     6.73073741200000e+003     6.99467610800000e+003     7.25971445100000e+003     7.52583015800000e+003     7.79299664900000e+003     8.06118378000000e+003     8.33035844100000e+003     8.60048504900000e+003     8.87152594900000e+003     9.14344175500000e+003     9.41619162300000e+003     9.68973348700000e+003     9.96402425300000e+003     1.02390199600000e+004     1.05146759100000e+004     1.07909468200000e+004     1.10677868500000e+004     1.13451497600000e+004     1.16229889300000e+004     1.19012574500000e+004     1.21799081600000e+004     1.24588936600000e+004     1.27381664300000e+004     1.30176787800000e+004     1.32973829000000e+004     1.35772309400000e+004     1.38571749400000e+004     1.41371669400000e+004     1.44171589400000e+004     1.46971029500000e+004     1.49769509800000e+004     1.52566551100000e+004     1.55361674500000e+004     1.58154402200000e+004     1.60944257300000e+004     1.63730764300000e+004     1.66513449500000e+004     1.69291841300000e+004     1.72065470300000e+004     1.74833870700000e+004     1.77596579700000e+004     1.80353139200000e+004     1.83103096300000e+004     1.85846003900000e+004     1.88581422600000e+004     1.91308921300000e+004     1.94028079300000e+004     1.96738488300000e+004     1.99439754400000e+004     2.02131501000000e+004     2.04813372300000e+004     2.07485037200000e+004     2.10146194300000e+004     2.12796577700000e+004     2.15435964700000e+004     2.18064184400000e+004     2.20681129300000e+004     2.23286769200000e+004     2.25881168800000e+004     2.28464510400000e+004     2.31037122700000e+004     2.33599518300000e+004     2.36152443600000e+004     2.38696944400000e+004     2.41234455800000e+004     2.43766926500000e+004     2.46296994000000e+004     2.48828239000000e+004     2.51365565500000e+004     2.53915788200000e+004     2.56488583300000e+004     2.59098109500000e+004     2.61765971000000e+004     2.64527157600000e+004     2.67443595700000e+004     2.70641869000000e+004     2.74464079900000e+004     2.82743338800000e+004
    0.00000000000000e+000     9.28093313700000e+002     1.35204403700000e+003     1.70405732400000e+003     2.02297604400000e+003     2.32325018700000e+003     2.61198999300000e+003     2.89323887500000e+003     3.16951161800000e+003     3.44246999100000e+003     3.71326053400000e+003     3.98269973700000e+003     4.25138283700000e+003     4.51975128600000e+003     4.78813644800000e+003     5.05678893700000e+003     5.32589889700000e+003     5.59561040000000e+003     5.86603187400000e+003     6.13724381400000e+003     6.40930457100000e+003     6.68225476800000e+003     6.95612070500000e+003     7.23091702100000e+003     7.50664879700000e+003     7.78331322700000e+003     8.06090096600000e+003     8.33939721400000e+003     8.61878260700000e+003     8.89903394500000e+003     9.18012478900000e+003     9.46202596400000e+003     9.74470597100000e+003     1.00281313400000e+004     1.03122669100000e+004     1.05970760900000e+004     1.08825210700000e+004     1.11685629800000e+004     1.14551620500000e+004     1.17422777800000e+004     1.20298689600000e+004     1.23178938700000e+004     1.26063102900000e+004     1.28950756100000e+004     1.31841468900000e+004     1.34734808800000e+004     1.37630341500000e+004     1.40527630400000e+004     1.43426237600000e+004     1.46325724400000e+004     1.49225651000000e+004     1.52125577700000e+004     1.55025064500000e+004     1.57923671700000e+004     1.60820960600000e+004     1.63716493200000e+004     1.66609833200000e+004     1.69500546000000e+004     1.72388199200000e+004     1.75272363400000e+004     1.78152612500000e+004     1.81028524300000e+004     1.83899681500000e+004     1.86765672300000e+004     1.89626091400000e+004     1.92480541200000e+004     1.95328633000000e+004     1.98169988700000e+004     2.01004242400000e+004     2.03831042500000e+004     2.06650054200000e+004     2.09460962600000e+004     2.12263476000000e+004     2.15057330000000e+004     2.17842292400000e+004     2.20618169800000e+004     2.23384814100000e+004     2.26142131900000e+004     2.28890095000000e+004     2.31628754400000e+004     2.34358256400000e+004     2.37078864000000e+004     2.39790983400000e+004     2.42495198100000e+004     2.45192313100000e+004     2.47883412700000e+004     2.50569937600000e+004     2.53253789200000e+004     2.55937473700000e+004     2.58624304700000e+004     2.61318696800000e+004     2.64026602200000e+004     2.66756185900000e+004     2.69518913300000e+004     2.72331402200000e+004     2.75218800200000e+004     2.78221541600000e+004     2.81410728900000e+004     2.84930861700000e+004     2.89170369000000e+004     2.98451302100000e+004
    0.00000000000000e+000     1.02826073500000e+003     1.49394109200000e+003     1.87814033400000e+003     2.22433396500000e+003     2.54876359300000e+003     2.85945705600000e+003     3.16100220200000e+003     3.45626817000000e+003     3.74716264500000e+003     4.03501108800000e+003     4.32076499100000e+003     4.60512444300000e+003     4.88861427000000e+003     5.17163345200000e+003     5.45448835200000e+003     5.73741574300000e+003     6.02059918300000e+003     6.30418090500000e+003     6.58827062500000e+003     6.87295218000000e+003     7.15828858600000e+003     7.44432596800000e+003     7.73109662900000e+003     8.01862148500000e+003     8.30691200300000e+003     8.59597177300000e+003     8.88579777800000e+003     9.17638143400000e+003     9.46770944800000e+003     9.75976452900000e+003     1.00525259800000e+004     1.03459701900000e+004     1.06400710500000e+004     1.09348003300000e+004     1.12301279300000e+004     1.15260221800000e+004     1.18224500400000e+004     1.21193772900000e+004     1.24167687000000e+004     1.27145881600000e+004     1.30127988100000e+004     1.33113631300000e+004     1.36102430700000e+004     1.39094001100000e+004     1.42087953400000e+004     1.45083895200000e+004     1.48081431700000e+004     1.51080165900000e+004     1.54079699300000e+004     1.57079632700000e+004     1.60079566000000e+004     1.63079099500000e+004     1.66077833700000e+004     1.69075370100000e+004     1.72071312000000e+004     1.75065264300000e+004     1.78056834700000e+004     1.81045634100000e+004     1.84031277300000e+004     1.87013383700000e+004     1.89991578300000e+004     1.92965492400000e+004     1.95934765000000e+004     1.98899043600000e+004     2.01857986100000e+004     2.04811262100000e+004     2.07758554800000e+004     2.10699563500000e+004     2.13634005600000e+004     2.16561620100000e+004     2.19482170900000e+004     2.22395451000000e+004     2.25301287600000e+004     2.28199547600000e+004     2.31090145300000e+004     2.33973050500000e+004     2.36848299100000e+004     2.39716005700000e+004     2.42576379500000e+004     2.45429743600000e+004     2.48276559100000e+004     2.51117456300000e+004     2.53953273500000e+004     2.56785107900000e+004     2.59614381800000e+004     2.62442930800000e+004     2.65273122700000e+004     2.68108020900000e+004     2.70951615400000e+004     2.73809154500000e+004     2.76687638900000e+004     2.79596583700000e+004     2.82549243300000e+004     2.85564694800000e+004     2.88671629400000e+004     2.91915925700000e+004     2.95377862000000e+004     2.99219854400000e+004     3.03876658000000e+004     3.14159265400000e+004
    0.00000000000000e+000     1.12842815600000e+003     1.63583814700000e+003     2.05222334500000e+003     2.42569188600000e+003     2.77427699900000e+003     3.10692411900000e+003     3.42876552900000e+003     3.74302472200000e+003     4.05185529900000e+003     4.35676164200000e+003     4.65883024600000e+003     4.95886604900000e+003     5.25747725400000e+003     5.55513045600000e+003     5.85218776700000e+003     6.14893258900000e+003     6.44558796600000e+003     6.74232993500000e+003     7.03929743700000e+003     7.33659978900000e+003     7.63432240400000e+003     7.93253123100000e+003     8.23127623800000e+003     8.53059417300000e+003     8.83051077800000e+003     9.13104258000000e+003     9.43219834200000e+003     9.73398026000000e+003     1.00363849500000e+004     1.03394042700000e+004     1.06430259900000e+004     1.09472344000000e+004     1.12520107700000e+004     1.15573337500000e+004     1.18631797600000e+004     1.21695232800000e+004     1.24763371000000e+004     1.27835925300000e+004     1.30912596300000e+004     1.33993073700000e+004     1.37077037400000e+004     1.40164159600000e+004     1.43254105200000e+004     1.46346533300000e+004     1.49441097900000e+004     1.52537449000000e+004     1.55635233000000e+004     1.58734094100000e+004     1.61833674300000e+004     1.64933614300000e+004     1.68033554300000e+004     1.71133134500000e+004     1.74231995600000e+004     1.77329779700000e+004     1.80426130700000e+004     1.83520695300000e+004     1.86613123400000e+004     1.89703069000000e+004     1.92790191200000e+004     1.95874155000000e+004     1.98954632300000e+004     2.02031303300000e+004     2.05103857600000e+004     2.08171995800000e+004     2.11235431000000e+004     2.14293891200000e+004     2.17347121000000e+004     2.20394884600000e+004     2.23436968700000e+004     2.26473185900000e+004     2.29503379100000e+004     2.32527426000000e+004     2.35545245200000e+004     2.38556802800000e+004     2.41562120800000e+004     2.44561286900000e+004     2.47554466200000e+004     2.50541916300000e+004     2.53524004600000e+004     2.56501230700000e+004     2.59474254300000e+004     2.62443929300000e+004     2.65411349000000e+004     2.68377902700000e+004     2.71345351000000e+004     2.74315924100000e+004     2.77292456100000e+004     2.80278568100000e+004     2.83278926200000e+004     2.86299612200000e+004     2.89348675600000e+004     2.92436981400000e+004     2.95579573300000e+004     2.98797987400000e+004     3.02124458600000e+004     3.05610309800000e+004     3.09344995200000e+004     3.13508847200000e+004     3.18582947100000e+004     3.29867228600000e+004
