# Trajectory description format: xyR_sc v1.0
# Example of a reference trajectory with turns of various radius
   10.000000     0.000000    0.
   60.000000   -50.000000  -50.000000 
  110.000000  -100.000000   50.000000 
  160.000000   -50.000000   50.000000 
  160.000000     0.000000    0.
  235.000000    75.000000  -75.000000 
  310.000000     0.000000  -75.000000 
  310.000000  -120.000000    0.
  260.000000  -170.000000  -50.000000 
   10.000000  -170.000000    0.
  -90.000000   -70.000000 -100.000000 
  -90.000000    30.000000    0.
  -60.000000    60.000000  -30.000000 
  -30.000000    30.000000  -30.000000 
    0.000000     0.000000   30.000000 
