# Table format: 2D
# Table name: Flux linkage Q
# Model name: EMDPMSM12
# Application: MotorSolve
# Version: 6.2.0.0
# Export version: 1
# Updated: 2018-08-22T15:30:48.512Z
# table_unit = Wb
# axis1_unit = Arms
# axis2_unit = degree
# axis1_token = I
# axis2_token = theta
21
37
     0     2.5     5     8     11     14     17     21     25     30     35     42.5     50     60     70     85     100     125     150     175     200
     0     5     10     15     20     25     30     35     40     45     50     55     60     65     70     75     80     85     90     95     100     105     110     115     120     125     130     135     140     145     150     155     160     165     170     175     180
     -1.483688E-05     -1.539939E-05     -1.59619E-05     -1.661775E-05     -1.715636E-05     -1.752164E-05     -1.770301E-05     -1.770986E-05     -1.756643E-05     -1.73951E-05     -1.721006E-05     -1.616562E-05     -1.403431E-05     -1.134572E-05     -1.019204E-05     -9.744498E-06     -8.670524E-06     -5.599009E-06     -2.642675E-06     -3.021787E-07     1.503634E-06
     -1.483688E-05     0.002145126     0.00430509     0.006974722     0.009912133     0.01295186     0.01600988     0.02017715     0.02443316     0.02941699     0.03353329     0.0382814     0.04195084     0.04562886     0.04861835     0.05244851     0.05506221     0.05719635     0.058086     0.05851655     0.05869454
     -1.483688E-05     0.004289214     0.008593264     0.01390988     0.01971652     0.0256878     0.03167591     0.03978882     0.0480115     0.0576521     0.06575184     0.07531575     0.08275504     0.09014577     0.09606402     0.1036329     0.1090106     0.1140225     0.116754     0.1186026     0.1199679
     -1.483688E-05     0.006400545     0.01281593     0.02074257     0.02934306     0.0381254     0.04690334     0.05872607     0.07058798     0.0844461     0.09624843     0.110491     0.1216354     0.1326077     0.1412379     0.1521577     0.1601186     0.1682395     0.1732901     0.1770754     0.1801689
     -1.483688E-05     0.00846305     0.01694094     0.02742409     0.03873007     0.05018685     0.06159582     0.07686518     0.09200212     0.1095665     0.1246902     0.1432945     0.157905     0.1721459     0.1831195     0.1967656     0.206876     0.2179111     0.2253364     0.2311595     0.2361061
     -1.483688E-05     0.01046103     0.02093691     0.03390372     0.04780771     0.06178235     0.07563898     0.0940522     0.1120654     0.1327936     0.1508058     0.1733041     0.1909655     0.2079724     0.2207778     0.2363535     0.2480109     0.2614368     0.2709374     0.2785443     0.2851169
     -1.483688E-05     0.01237929     0.02477342     0.04012929     0.05649906     0.07281153     0.08890273     0.1101067     0.1305662     0.1539244     0.1743881     0.2001939     0.2203165     0.2393948     0.2533912     0.2699951     0.2825139     0.2975806     0.3085741     0.3174261     0.3251156
     -1.483688E-05     0.01420322     0.02842128     0.04605116     0.064743     0.08321834     0.1013475     0.1250484     0.1476478     0.1732714     0.1958078     0.224265     0.2462552     0.2669266     0.2818426     0.2991889     0.3123605     0.3287752     0.3410001     0.3508729     0.3594804
     -1.483688E-05     0.01591894     0.03185272     0.0516215     0.07248004     0.09295011     0.112944     0.1389222     0.1634787     0.1911422     0.2154187     0.2458728     0.2692312     0.2913057     0.307252     0.3256279     0.3396743     0.3575995     0.3711581     0.3821842     0.3918621
     -1.483688E-05     0.0175134     0.03504163     0.05679165     0.07963284     0.1019089     0.1235768     0.1515888     0.1778991     0.2073706     0.2330741     0.2649221     0.2891787     0.3124354     0.329456     0.3490583     0.3641323     0.3836307     0.398524     0.4107304     0.4215236
     -1.483688E-05     0.01897445     0.03796374     0.06151547     0.08612757     0.1100032     0.1331436     0.1629352     0.1907865     0.22183     0.2486729     0.2814104     0.3061873     0.3304361     0.3485463     0.369514     0.3857232     0.406816     0.423016     0.4363956     0.4483118
     -1.483688E-05     0.02029099     0.04059681     0.06574992     0.09189519     0.11715     0.1415562     0.1728755     0.2020548     0.2344312     0.2621579     0.2954179     0.3204806     0.3456136     0.3648321     0.3872707     0.4046951     0.4274081     0.4449152     0.4594838     0.4725493
     -1.483688E-05     0.02145298     0.04292081     0.06945576     0.0968729     0.1232759     0.1487424     0.1813501     0.2116525     0.2451211     0.273511     0.3070933     0.3323905     0.3584205     0.378792     0.4027897     0.4214914     0.4458854     0.4647684     0.4806053     0.494904
     -1.483688E-05     0.0224516     0.04491803     0.07260296     0.1010316     0.1283711     0.1547184     0.1884068     0.2196412     0.2539755     0.2828733     0.3167485     0.342328     0.3691995     0.3905901     0.4159383     0.43573     0.4615746     0.4816604     0.4985961     0.5139581
     -1.483688E-05     0.02327923     0.04657329     0.07517178     0.1043627     0.1324452     0.1595115     0.1940868     0.2260731     0.2610863     0.2904051     0.3246263     0.3505378     0.378102     0.400249     0.4265585     0.4471126     0.4739955     0.4949363     0.5126182     0.5286866
     -1.483688E-05     0.02392958     0.04787399     0.07714628     0.1068491     0.1354758     0.1630925     0.1983551     0.230923     0.2664672     0.2961604     0.3308153     0.3571468     0.385341     0.408086     0.4351214     0.4562494     0.4839501     0.5055646     0.5237966     0.5403672
     -1.483688E-05     0.02439769     0.04881022     0.07851669     0.1084856     0.1374556     0.1654491     0.2011939     0.234183     0.2701492     0.3002061     0.3353944     0.3622442     0.3910669     0.4143386     0.4419985     0.4636309     0.4920817     0.5143125     0.5330139     0.5499942
     -1.483688E-05     0.02468001     0.04937486     0.07927912     0.109277     0.1383904     0.1665833     0.2025995     0.2358573     0.272172     0.3026094     0.338419     0.365868     0.3953487     0.419141     0.4474265     0.4695813     0.4988129     0.5216705     0.5408201     0.5581744
     -1.483688E-05     0.02477439     0.04956362     0.07943501     0.1092372     0.1382961     0.1665078     0.2025777     0.2359569     0.2725748     0.3034251     0.3399066     0.3679903     0.3981583     0.4225019     0.4514754     0.4742173     0.504288     0.5277805     0.5473481     0.5650301
