# Table format: 4D
# table_unit = s
# axis1_unit = K
# axis2_unit = Pa
# axis3_unit = null
# axis4_unit = null
#
# Y: Auto-ignition delay [s]
# X1: Temperature [K]
# X2: Pressure [Pa]
# X3: Equivalence ratio [null]
# X4: Burned gas molar fraction before combustion [null]
54
21
5
4
    6.00000000000000e+002     6.20000000000000e+002     6.40000000000000e+002     6.60000000000000e+002     6.70000000000000e+002     6.80000000000000e+002     6.90000000000000e+002     7.00000000000000e+002     7.10000000000000e+002     7.20000000000000e+002     7.30000000000000e+002     7.40000000000000e+002     7.50000000000000e+002     7.60000000000000e+002     7.70000000000000e+002     7.80000000000000e+002     7.90000000000000e+002     8.00000000000000e+002     8.10000000000000e+002     8.20000000000000e+002     8.30000000000000e+002     8.40000000000000e+002     8.50000000000000e+002     8.60000000000000e+002     8.70000000000000e+002     8.80000000000000e+002     8.90000000000000e+002     9.00000000000000e+002     9.10000000000000e+002     9.20000000000000e+002     9.30000000000000e+002     9.40000000000000e+002     9.50000000000000e+002     9.60000000000000e+002     9.70000000000000e+002     9.80000000000000e+002     9.90000000000000e+002     1.00000000000000e+003     1.02000000000000e+003     1.04000000000000e+003     1.06000000000000e+003     1.08000000000000e+003     1.10000000000000e+003     1.12000000000000e+003     1.14000000000000e+003     1.16000000000000e+003     1.18000000000000e+003     1.20000000000000e+003     1.25000000000000e+003     1.30000000000000e+003     1.35000000000000e+003     1.40000000000000e+003     1.45000000000000e+003     1.50000000000000e+003 
    1.01325000000000e+005     5.06625000000000e+005     1.01325000000000e+006     1.51987500000000e+006     2.02650000000000e+006     2.53312500000000e+006     3.03975000000000e+006     4.05300000000000e+006     5.06625000000000e+006     6.07950000000000e+006     7.09275000000000e+006     8.10600000000000e+006     9.11925000000000e+006     1.01325000000000e+007     1.11457500000000e+007     1.21590000000000e+007     1.31722500000000e+007     1.41855000000000e+007     1.51987500000000e+007     1.62120000000000e+007     2.02650000000000e+007 
    3.00000000000000e-001     5.00000000000000e-001     7.00000000000000e-001     1.00000000000000e+000     1.50000000000000e+000 
    0.00000000000000e+000     5.00000000000000e-002     1.00000000000000e-001     1.50000000000000e-001 
    5.33393000000000e+000     3.46561000000000e+000     2.72663000000000e+000     2.38947000000000e+000     2.27650000000000e+000     2.17987000000000e+000     2.10587000000000e+000     2.07879000000000e+000     2.08295000000000e+000     2.07123000000000e+000     2.02380000000000e+000     1.92742000000000e+000     1.77390000000000e+000     1.57600000000000e+000     1.36286000000000e+000     1.16059000000000e+000     9.83224000000000e-001     8.34571000000000e-001     7.12867000000000e-001     6.14109000000000e-001     5.33858000000000e-001     4.68008000000000e-001     4.13051000000000e-001     3.66118000000000e-001     3.24963000000000e-001     2.87929000000000e-001     2.53920000000000e-001     2.22333000000000e-001     1.92955000000000e-001     1.65819000000000e-001     1.41019000000000e-001     1.18819000000000e-001     9.92553000000000e-002     8.23243000000000e-002     6.79180000000000e-002     5.58432000000000e-002     4.58482000000000e-002     3.76551000000000e-002     2.55747000000000e-002     1.76469000000000e-002     1.24174000000000e-002     8.91064000000000e-003     6.50495000000000e-003     4.81259000000000e-003     3.59419000000000e-003     2.70111000000000e-003     2.03881000000000e-003     1.54406000000000e-003     7.80679000000000e-004     4.00504000000000e-004     2.07240000000000e-004     1.08629000000000e-004     5.88404000000000e-005     3.39752000000000e-005 
    2.17632000000000e+000     1.00516000000000e+000     5.53857000000000e-001     3.62477000000000e-001     3.10417000000000e-001     2.74378000000000e-001     2.48960000000000e-001     2.30626000000000e-001     2.17012000000000e-001     2.06587000000000e-001     1.98593000000000e-001     1.93230000000000e-001     1.91565000000000e-001     1.93671000000000e-001     1.98138000000000e-001     2.04192000000000e-001     2.09665000000000e-001     2.09034000000000e-001     1.98407000000000e-001     1.79516000000000e-001     1.56771000000000e-001     1.33945000000000e-001     1.13204000000000e-001     9.53831000000000e-002     8.05271000000000e-002     6.83163000000000e-002     5.83154000000000e-002     5.00956000000000e-002     4.32841000000000e-002     3.75754000000000e-002     3.27294000000000e-002     2.85620000000000e-002     2.49359000000000e-002     2.17507000000000e-002     1.89341000000000e-002     1.64350000000000e-002     1.42167000000000e-002     1.22526000000000e-002     9.00618000000000e-003     6.55151000000000e-003     4.73916000000000e-003     3.44218000000000e-003     2.52012000000000e-003     1.86507000000000e-003     1.39621000000000e-003     1.05626000000000e-003     8.05821000000000e-004     6.18532000000000e-004     3.23701000000000e-004     1.71602000000000e-004     9.22551000000000e-005     5.02226000000000e-005     2.76679000000000e-005     1.55591000000000e-005 
    1.72162000000000e+000     7.35541000000000e-001     3.63906000000000e-001     2.09909000000000e-001     1.68597000000000e-001     1.40178000000000e-001     1.20270000000000e-001     1.06095000000000e-001     9.58416000000000e-002     8.83024000000000e-002     8.26594000000000e-002     7.83681000000000e-002     7.51177000000000e-002     7.28536000000000e-002     7.17856000000000e-002     7.21328000000000e-002     7.37672000000000e-002     7.65495000000000e-002     7.99665000000000e-002     8.19623000000000e-002     8.02725000000000e-002     7.47879000000000e-002     6.69351000000000e-002     5.82643000000000e-002     4.98567000000000e-002     4.22872000000000e-002     3.57655000000000e-002     3.02864000000000e-002     2.57423000000000e-002     2.19898000000000e-002     1.88862000000000e-002     1.63045000000000e-002     1.41394000000000e-002     1.23055000000000e-002     1.07362000000000e-002     9.37991000000000e-003     8.19760000000000e-003     7.15984000000000e-003     5.43636000000000e-003     4.09218000000000e-003     3.05526000000000e-003     2.27045000000000e-003     1.68399000000000e-003     1.25672000000000e-003     9.45120000000000e-004     7.17339000000000e-004     5.49505000000000e-004     4.24321000000000e-004     2.27509000000000e-004     1.23695000000000e-004     6.78950000000000e-005     3.77237000000000e-005     2.12155000000000e-005     1.20695000000000e-005 
    1.53476000000000e+000     6.35926000000000e-001     3.00214000000000e-001     1.63041000000000e-001     1.26676000000000e-001     1.01815000000000e-001     8.44890000000000e-002     7.22011000000000e-002     6.33470000000000e-002     5.68719000000000e-002     5.20686000000000e-002     4.84556000000000e-002     4.57026000000000e-002     4.36060000000000e-002     4.20781000000000e-002     4.11628000000000e-002     4.09827000000000e-002     4.15817000000000e-002     4.29279000000000e-002     4.48990000000000e-002     4.66760000000000e-002     4.68204000000000e-002     4.47381000000000e-002     4.09449000000000e-002     3.62907000000000e-002     3.14787000000000e-002     2.69496000000000e-002     2.29202000000000e-002     1.94569000000000e-002     1.65401000000000e-002     1.41091000000000e-002     1.20904000000000e-002     1.04117000000000e-002     9.00861000000000e-003     7.82752000000000e-003     6.82464000000000e-003     5.96520000000000e-003     5.22207000000000e-003     4.00641000000000e-003     3.06371000000000e-003     2.32817000000000e-003     1.75864000000000e-003     1.32420000000000e-003     9.95961000000000e-004     7.53402000000000e-004     5.73898000000000e-004     4.40769000000000e-004     3.41302000000000e-004     1.85256000000000e-004     1.02590000000000e-004     5.72089000000000e-005     3.22087000000000e-005     1.83492000000000e-005     1.05736000000000e-005 
    1.42357000000000e+000     5.80476000000000e-001     2.66780000000000e-001     1.39678000000000e-001     1.06268000000000e-001     8.35494000000000e-002     6.77921000000000e-002     5.66622000000000e-002     4.86689000000000e-002     4.28402000000000e-002     3.85304000000000e-002     3.53011000000000e-002     3.28505000000000e-002     3.09751000000000e-002     2.95428000000000e-002     2.84985000000000e-002     2.78601000000000e-002     2.76972000000000e-002     2.80507000000000e-002     2.89211000000000e-002     3.02250000000000e-002     3.14209000000000e-002     3.15776000000000e-002     3.02974000000000e-002     2.78852000000000e-002     2.48698000000000e-002     2.17032000000000e-002     1.86801000000000e-002     1.59562000000000e-002     1.35888000000000e-002     1.15769000000000e-002     9.88823000000000e-003     8.47895000000000e-003     7.30340000000000e-003     6.31972000000000e-003     5.49181000000000e-003     4.78978000000000e-003     4.18961000000000e-003     3.22224000000000e-003     2.48234000000000e-003     1.90642000000000e-003     1.45672000000000e-003     1.10847000000000e-003     8.42255000000000e-004     6.40287000000000e-004     4.89649000000000e-004     3.77087000000000e-004     2.92630000000000e-004     1.60014000000000e-004     8.97695000000000e-005     5.07273000000000e-005     2.88728000000000e-005     1.66126000000000e-005     9.66575000000000e-006 
    1.34622000000000e+000     5.43717000000000e-001     2.45568000000000e-001     1.25397000000000e-001     9.40023000000000e-002     7.27431000000000e-002     5.80604000000000e-002     4.77294000000000e-002     4.03328000000000e-002     3.49545000000000e-002     3.09853000000000e-002     2.80192000000000e-002     2.57746000000000e-002     2.40587000000000e-002     2.27379000000000e-002     2.17323000000000e-002     2.10111000000000e-002     2.05937000000000e-002     2.05244000000000e-002     2.08323000000000e-002     2.15199000000000e-002     2.24804000000000e-002     2.32359000000000e-002     2.31569000000000e-002     2.20755000000000e-002     2.02521000000000e-002     1.80514000000000e-002     1.57713000000000e-002     1.36035000000000e-002     1.16491000000000e-002     9.94623000000000e-003     8.49346000000000e-003     7.26942000000000e-003     6.24396000000000e-003     5.38611000000000e-003     4.66630000000000e-003     4.05948000000000e-003     3.54439000000000e-003     2.72382000000000e-003     2.10492000000000e-003     1.62677000000000e-003     1.25311000000000e-003     9.61446000000000e-004     7.35895000000000e-004     5.63346000000000e-004     4.32325000000000e-004     3.33841000000000e-004     2.59619000000000e-004     1.42722000000000e-004     8.08104000000000e-005     4.61987000000000e-005     2.65436000000000e-005     1.53958000000000e-005     9.02919000000000e-006 
